Symbol,Sector,Price,Price/Earnings,Dividend Yield,Earnings/Share,52 Week Low,52 Week High,Market Cap,EBITDA,Price/Sales,Price/Book,Net Income,Beta,Revenue Growth,Debt to Equity,Profit Margin,Operating Income,Predicted 5 Year Return Rate,Return on Assets,Predicted Stock Insight,Analyst Recommendation,Quick Ratio
RHI,Industrials,52.26,20.18,1.7075773,2.32,60.59,42.92,7047165475.0,565196000.0,1.3330402,5.98,312847759.3187906,1.273,-0.147,0.15229568275526,0.04893968358923263,464590000.0,0.006240172101661478,0.10390889541538467,Low Growth,hold,-1.383278036036718
RHT,Information Technology,124.65,79.9,0.0,1.68,135.77,78.48,22799923883.0,541809000.0,8.202077,15.69,307291392.88760525,1.1849285714285713,0.09067924528301889,0.4748850457386026,0.007750403835352025,10675799947.368422,-0.0002379594559839591,0.004811051765924449,Volatile,buy,1.30790078037718
RJF,Financials,86.06,16.94,1.0982976,4.12,99.1,71.35,13216271700.0,0.0,1.9734555,2.34,632710195.2591215,1.042,0.083,0.3073232817701194,0.055171799377321376,2389545891.9333334,0.005310858900292077,0.008074402696007166,Undervalued,buy,0.9258407654744877
RL,Consumer Discretionary,101.32,17.74,1.8570102,-1.19,119.33,66.06,8753430477.0,506100000.0,1.3948758,2.44,-102808747.21308726,1.548,0.056,1.185723102242337,-0.015955172141828677,756900000.0,0.0024880722244530894,-0.015142314929389096,Low Growth,buy,1.5084030800133914
RMD,Health Care,89.26,31.54,1.5120423,2.41,104.78,67.04,13233622689.0,636942000.0,6.1640687,6.61,357304847.41754425,0.673,0.125,0.382553294835254,0.08460938661691939,1151997000.0,0.006185786451118144,0.052920660582114074,Overvalued,buy,1.805877924889227
ROK,Industrials,178.73,26.48,1.7692552,6.35,210.72,147.67,24123216432.0,1323200000.0,3.760594,10.94,857060506.5920662,1.433,0.036,0.9363488319856245,0.09461917714639724,1693300000.0,0.005787968969963131,0.07581922386695561,Low Growth,hold,1.0417793361661665
ROP,Industrials,259.4,27.57,0.61985797,9.38,290.415,191.22,27247789759.0,1555209000.0,5.9715905,4.23,985290161.6785661,0.986,0.128,0.3653466935705769,0.1594888409593328,1745200000.0,0.004872670882778492,0.03497968089743733,Overvalued,buy,0.45990820734341253
ROST,Consumer Discretionary,75.06,26.52,0.82061803,2.83,85.66,52.85,29803566306.0,2247009000.0,2.9734495,10.28,1123688950.7857714,1.043,0.079,1.1799054302668308,0.05514512461835029,2307663000.0,0.0031143250088304804,0.07857904794891922,Overvalued,buy,1.2437103958243545
RRC,Energy,12.82,35.61,0.6097561,-2.79,34.09,12.7,3255587970.0,820095000.0,1.9624339,0.59,-708509394.4071763,1.885,-0.11763157894736842,0.4754398493075781,-0.27749163204712723,575193000.0,-0.0002379594559839591,-0.09835101398858759,High Growth,hold,-4.493082454715902
RSG,Industrials,62.72,26.13,2.1362228,1.77,69.4,57.53,21590903863.0,2734000000.0,2.8841186,2.83,609309627.5113202,0.683,0.063,1.239682042817981,0.04071700541356679,2847800000.0,0.006891297740217356,0.019398525554242752,Overvalued,buy,0.5400988576969468
RTN,Industrials,198.74,25.78,1.5612764,6.95,213.45,147.86,59066255840.0,3868000000.0,2.2938328,5.28,2065565452.7925932,1.171875,0.052288461538461534,1.52137196108356,0.08554441415711142,2770624732.142857,-0.0002379594559839591,0.06085306249520297,Volatile,buy,0.8334267422865484
SBAC,Real Estate,159.85,199.81,0.0,0.62,177.67,103.51,19572031314.0,1074240000.0,15.189207,91.04,75912789.58198312,1.1220357142857142,0.01,-2.797098251323469,0.02799573591745014,1114717000.0,0.006148363523197062,0.007458194195160449,Low Growth,buy,0.1360959289467372
SBUX,Consumer Discretionary,53.77,25.98,2.203452,1.97,64.87,52.58,76548976000.0,7361500000.0,3.4392443,13.36,2804565421.6105633,0.971,0.082,-3.076975033771952,0.0779574328603432,5502900000.0,0.005207838973001575,0.095245977198912,Dividend Paying,buy,0.5882101163151531
SCG,Utilities,35.6,8.75,6.6830335,4.16,71.28,35.31,5229448882.0,1459000000.0,1.651705,0.92,611081667.1101123,0.6394814814814814,-0.05844444444444444,1.7288917100102414,0.04278719545633957,2836615888.888889,-0.0002379594559839591,0.008866018211662224,Stable,buy,0.617900424353018
SCHW,Financials,48.9,29.82,0.76878726,1.61,56.25,37.16,69750188843.0,0.0,7.949615,4.51,2296478610.168303,1.001,-0.196,1.4424776600419942,0.12191318204429065,2389545891.9333334,0.006072254618990843,0.004656490375013287,Low Growth,buy,0.9258407654744877
SEE,Materials,42.62,21.31,1.4427412,2.46,50.62,41.22,8001938397.0,969700000.0,2.4700067,10.55,461866927.654153,1.288,-0.04605,8.71010009099181,0.08414562620090602,819500000.0,0.004207930975292108,0.06414283915981349,Low Growth,buy,0.7879390324718356
SHW,Materials,387.65,26.75,0.8426688,18.61,435.15,302.0101,37730994828.0,2160668000.0,2.5276077,13.42,1811360283.1138399,1.154,0.004,3.1782388718445556,0.07857748311912857,3627500000.0,0.002680796358655058,0.07891124503859129,High Growth,buy,0.4803301694608339
SIG,Consumer Discretionary,49.38,6.65,2.4730754,7.03,77.94,46.09,3034275549.0,852700000.0,0.7564699,1.38,431975640.1269745,2.182,0.05999999999999999,0.4407158043940468,0.06023840695666976,627700000.0,-0.0002379594559839591,0.06340275349717821,Low Growth,hold,0.8097165991902834
SJM,Consumer Staples,118.37,15.35,2.6036885,5.1,143.68,99.565,13612394896.0,1411300000.0,2.496677,1.88,586493317.3067499,0.206,-0.121,0.6068744170735721,0.06876299269647211,1180700000.0,0.003755475777600095,0.03912198442485358,Stable,hold,0.9306387476720189
SLB,Energy,67.4,44.93,2.8673835,-1.08,82.71,61.02,96529311126.0,3222000000.0,3.2297828,2.64,-1546760475.0160239,1.625,0.141,0.5926494625786319,-0.046680563603924065,5488000000.0,-0.004348109235301026,-0.03225306993798661,High Growth,buy,0.9952220977976857
SLG,Real Estate,90.61,14.07,3.4998922,0.88,115.34,91.2,8617714345.0,795889000.0,6.5820084,1.32,83694830.85310672,1.696,0.08645833333333332,1.1684104465687615,0.09159889992788382,-312910000.0,-0.0002379594559839591,0.008781160577383509,Low Growth,hold,0.40499489308424763
SNA,Consumer Discretionary,156.72,15.81,1.968433,9.2,185.47,140.83,9499107736.0,982200000.0,3.5114813,3.21,557630112.1184278,0.981,0.04,0.25212470175300217,0.10916158254574472,1310400000.0,0.005361174835359474,0.07390821775218065,Low Growth,hold,2.810216652506372
SNI,Consumer Discretionary,86.46,16.04,1.3761468,5.18,88.87,64.87,11328642413.0,1351059000.0,4.374079,4.22,678722735.3613231,1.4012222222222221,0.05999999999999999,1.6920756330799667,0.01919867129470974,3458162736.111111,-0.0002379594559839591,0.01645805347925566,Low Growth,buy,0.7674569514781113
SNPS,Information Technology,82.62,67.72,0.0,0.87,94.8,64.75,12767067883.0,579844000.0,6.276264,3.98,134438986.42229486,1.055,0.211,0.11188686169620914,0.023010055323185518,1346261000.0,0.00912085893291192,0.013010479246057643,Low Growth,buy,1.0400552546332196
SO,Utilities,43.4,15.78,5.3530226,2.53,53.51,42.63,43497224128.0,6012000000.0,2.5080602,1.82,2535667673.821198,0.49,-0.142,2.0191451469278716,0.10041055216493874,5826000000.0,0.004161158130114453,0.018198876587559108,Dividend Paying,buy,0.5257295611494764
SPG,Real Estate,152.18,13.56,5.0368075,6.25,187.35,150.15,48139839531.0,4411515000.0,8.754495,13.24,1977092897.0216193,1.701,0.091,8.772656388012045,0.34938155073262755,2807022000.0,0.0004901163914744263,0.05766894235904534,Dividend Paying,buy,0.951860410206909
SPGI,Financials,173.31,27.38,1.0947506,7.95,185.38,124.64,46585950000.0,3021000000.0,10.254704,50.56,2136970183.4862387,1.145,0.073,0.3508771929824561,0.17099865435594452,4054000000.0,0.005150618613008528,0.035269936514651816,Volatile,buy,0.28612101275878554
SRCL,Industrials,70.55,16.26,0.0,2.08,88.0,61.25,6218560288.0,305085000.0,2.2607324,2.15,183339552.07710844,1.085,0.052288461538461534,0.7067195242814668,0.06894278647655716,140700000.0,-0.0002379594559839591,0.03425242911428249,Stable,hold,-4.643650304132795
SRE,Utilities,103.36,19.14,3.1607263,5.45,122.975,100.63,26163862235.0,3763000000.0,3.15303,1.98,1379576714.2100427,0.714,-0.078,1.082976128245339,0.08251056903170112,3715000000.0,0.004303321690273038,0.015824281829871677,Dividend Paying,buy,0.4943508424182359
STI,Financials,65.8,16.25,2.3185046,4.48,72.06,51.96,32498948310.0,0.0,3.3089445,1.38,2212694353.021277,1.097896551724138,0.039403846153846143,148278831.25,inf,-3509621.0,-0.0002379594559839591,31.01388083232118,Low Growth,buy,-47.2124992701846
STT,Financials,98.54,15.35,1.6228749,5.23,114.27,75.27,38059113300.0,0.0,3.263072,1.95,2019983382.9815304,1.539,-0.039,0.9033993024917013,0.16910702243461953,2389545891.9333334,0.0036592895624216223,0.006795387787650898,Low Growth,hold,0.9258407654744877
STX,Information Technology,47.44,11.51,5.085772,2.58,56.45,30.6,14113197720.0,1811000000.0,1.3048558,13.33,767538999.1062396,1.065,-0.176,-4.866555462885738,0.1039462349818851,60000000.0,0.0060207254452750445,0.10158006870119635,Low Growth,buy,0.6809413580246914
STZ,Consumer Staples,208.73,30.92,0.9712818,8.71,229.5,152.01,41697453163.0,3033300000.0,5.145596,5.14,1739974210.9410725,0.937,0.014,1.2888710985210046,0.17466464001897974,3169700000.0,0.0055694913829422744,0.06772514901470407,Low Growth,buy,0.5255753254607378
SWK,Consumer Discretionary,152.86,20.57,1.5775635,8.05,176.62,121.09,24496399600.0,2264600000.0,1.944325,3.34,1290043286.5367002,1.329,-0.063,0.8065944501496229,0.08174609415926014,641900000.0,0.006410715572537484,0.0545154745449463,Low Growth,hold,0.3873232254555344
SWKS,Information Technology,99.04,16.45,1.2629502,5.41,117.65,90.53,18493080922.0,1122900000.0,6.9704437,4.25,1010173341.9630452,1.368,-0.096,0.24812994229536225,0.2116698813936479,1153300000.0,0.007245149963843517,0.11987769138132902,Low Growth,hold,2.15527885319661
SYF,Financials,34.98,13.35,1.6,2.41,40.59,26.01,28893750000.0,0.0,2.1096623,1.97,1990678602.0583193,1.608,-0.02,1.1495360713515068,0.14608340809116602,2389545891.9333334,0.0011666270780784469,0.016944974012873103,Low Growth,buy,0.9258407654744877
SYK,Health Care,148.01,23.46,1.2234008,2.68,170.0,122.01,57509096756.0,2863000000.0,4.635566,5.54,1041310582.43416,0.912,0.118,0.6989189479911795,0.05080059432306371,3906000000.0,0.005790793274168697,0.02609016291927641,Overvalued,buy,0.9689433152379751
SYMC,Information Technology,25.59,39.37,1.1286682,-0.17,34.2,25.65,16520497264.0,1227000000.0,3.5516493,3.36,-109749297.96326691,1.1849285714285713,0.09067924528301889,0.4748850457386026,-0.0027680611938675796,10675799947.368422,-0.0002379594559839591,-0.0017182699092657904,Volatile,buy,1.30790078037718
SYY,Consumer Staples,57.0,22.98,2.4644873,2.08,64.27,48.85,30445320778.0,2988725000.0,0.7295535,13.4,1110987144.179649,1.146,0.037,5.558968785565427,0.014556067800873691,3038549000.0,0.00750419765857763,0.04868235770727758,Volatile,buy,0.7174755659344204
T,Telecommunication Services,35.57,12.14,5.4156513,4.76,42.7,32.55,226713270000.0,49653000000.0,1.4083152,1.8,30338913837.503513,0.701,0.022,1.4995498417185398,0.2478102544965491,24654000000.0,0.0035429400969412593,0.07453179835283132,Dividend Paying,buy,0.6705067772409882
TAP,Consumer Staples,74.51,17.66,2.1533613,9.27,102.14,75.79,12396862128.0,4708400000.0,1.2371694,1.34,1542328706.570393,0.845,0.061,0.4752046074568051,0.131799310087112,1588900000.0,0.0025191661439619554,0.05847669607206771,Stable,hold,0.4999755656550848
TDG,Industrials,283.0,23.76,0.0,7.92,321.38,203.72,15241203731.0,1635916000.0,4.268832,3.4,426538281.09371024,1.416,0.281,-9.962701612903226,0.06477422643792106,2933000000.0,0.005974086650578374,0.021358952483410628,Volatile,buy,3.2438252058264725
TEL,Information Technology,95.27,19.72,1.6062645,4.71,108.23,71.93,34983666316.0,2797000000.0,2.5734365,3.6,1729537822.487247,1.371,-0.003,0.37477274694831614,0.10786689674985948,2677000000.0,0.005583513817913481,0.07965815320961897,Low Growth,buy,1.196504593322877
TGT,Consumer Discretionary,71.11,14.19,3.3856654,4.71,78.7,48.56,39816696539.0,7105000000.0,0.8047394,3.45,2637275217.250598,1.151,-0.042,1.4626265634306135,0.024552891830061797,5707000000.0,0.007132000151673453,0.04764208427723459,Dividend Paying,buy,0.29071694985495233
TIF,Consumer Discretionary,99.62,27.0,1.9402406,3.55,111.44,77.93,12810515320.0,949500000.0,4.516748,3.97,456508024.3525396,1.4012222222222221,0.05999999999999999,1.6920756330799667,0.012913001209950615,3458162736.111111,-0.0002379594559839591,0.011069665250720851,Low Growth,buy,0.7674569514781113
TJX,Consumer Discretionary,74.36,21.01,1.64042,3.46,81.46,66.44,48181450881.0,4600216000.0,1.9293598,10.35,2241901829.5892954,0.865,0.09,2.0025141420490256,0.04489550283541524,4860000000.0,0.004696697434346395,0.07908221911140764,Undervalued,buy,0.6440562833575934
TMK,Financials,80.52,17.02,0.7204611,4.5,93.595,73.53,9614412169.0,0.0,3.1079664,1.88,537318116.7473919,1.097896551724138,0.039403846153846143,1.2440849965312557,0.021460482367185552,2389545891.9333334,-0.0002379594559839591,0.0013194608307839863,Low Growth,buy,0.9258407654744877
TMO,Health Care,198.73,21.84,0.3276319,5.6,226.44,151.69,83226586345.0,4751300000.0,4.015666,3.38,2345236670.517788,0.801,-0.049,0.7471274205627474,0.05472237138665301,7318000000.0,0.008829805469730934,0.023755005474928467,Low Growth,buy,1.3917356551527262
TPR,Consumer Discretionary,48.85,23.37,0.0,2.09,50.71,36.69,14247199374.0,0.0,4.0785494,4.35,609552644.660389,1.598,0.029,1.445254192642023,0.0915120546263101,1172400000.0,0.002111884359512898,0.08564982079872821,Low Growth,buy,1.1224251846094053
TRIP,Consumer Discretionary,40.05,58.04,0.0,0.81,53.29,29.5,5700998508.0,234000000.0,4.5925775,3.49,115301093.42022474,1.559,0.05999999999999999,1.0470723306544203,0.06448607014553956,148000000.0,-0.0002379594559839591,0.0454478097832971,High Growth,hold,-5.620092630026224
TROW,Financials,101.99,19.92,2.140443,4.75,120.07,66.7,25810865035.0,2281400000.0,7.3911157,4.61,1202094410.395627,1.404,0.077,0.03245626032340533,0.18606832449433125,2038000000.0,0.0060485565096468595,0.09789999107369018,Volatile,hold,-1.0847357512138711
TRV,Financials,135.01,16.48,2.0261714,7.31,150.55,113.76,38903131815.0,0.0,1.33382,1.63,2106376517.0554032,0.591,0.134,0.3222583363428434,0.0509118632213135,2389545891.9333334,0.004438101157502268,0.016720193343721945,Stable,hold,0.9258407654744877
TSCO,Consumer Discretionary,65.94,19.57,1.6030874,3.3,82.68,49.87,8459271203.0,859519000.0,1.1642125,6.01,423348422.35213834,0.839,-0.087,2.342593273115815,0.02908463556421747,1478912000.0,0.005326049960894975,0.04607547507133245,Undervalued,buy,0.2839052456453179
TSN,Consumer Staples,73.92,13.92,1.6353229,4.79,84.65,57.2,26957526800.0,2521000000.0,0.93730986,2.55,1746841901.677489,0.754,0.004,0.5242375778966525,0.03303345060943418,386000000.0,0.005177299749637321,0.048187412807301565,Low Growth,hold,0.5222341898753654
TSS,Information Technology,81.17,25.85,0.6091133,3.16,89.92,50.96,15694951118.0,1097534000.0,3.175548,6.57,611014482.3565357,1.1849285714285713,0.09067924528301889,0.4748850457386026,0.015410809079328232,10675799947.368422,-0.0002379594559839591,0.009566237038803164,Volatile,hold,1.30790078037718
TWX,Consumer Discretionary,93.02,15.35,1.6927768,6.62,103.9,85.88,74185800000.0,7671000000.0,2.3735986,2.73,5279617243.603526,1.4012222222222221,0.05999999999999999,1.6920756330799667,0.14934174257160393,3458162736.111111,-0.0002379594559839591,0.12802315057115254,Low Growth,hold,0.7674569514781113
TXN,Information Technology,97.66,24.05,2.4318495,3.6,120.75,74.52,100262526470.0,7013000000.0,6.9572234,9.32,3695935851.853369,1.019,-0.127,0.6642007456945019,0.2109672841973497,7331000000.0,0.006011485053028392,0.11425546716499843,Dividend Paying,hold,3.350301204819277
TXT,Industrials,55.54,22.13,0.1381454,1.14,62.19,45.0,15254672353.0,1454000000.0,1.0645695,2.57,313113548.4771336,1.3,0.07,0.5544582796622298,0.022883398997086427,1053000000.0,0.004121923493090007,0.018575791912501992,Volatile,buy,1.025810872544541
UA,Consumer Discretionary,11.95,29.15,0.0,0.45,21.805,10.36,5366628950.0,399277000.0,1.4738787,2.5,202090629.916318,1.64,0.05999999999999999,0.7611983168560095,0.034231553218443345,283811000.0,-0.0002379594559839591,0.041607407144641756,Low Growth,buy,1.3039610403488564
UAA,Consumer Discretionary,13.14,32.05,0.0,0.45,23.46,11.4,5856913571.0,399277000.0,1.602308,2.72,200579231.88356164,1.64,0.05999999999999999,0.7611983168560095,0.033975541832789426,283811000.0,-0.0002379594559839591,0.04129623312666505,Low Growth,buy,1.3039610403488564
UAL,Industrials,63.37,8.85,0.0,7.05,83.04,56.51,19363059152.0,5929000000.0,0.5020496,2.09,2154167066.7760773,1.538,0.099,3.691226941226941,0.0401021476771986,5160000000.0,0.005048374220311038,0.03029600397693628,Volatile,buy,0.7623294149439265
UDR,Real Estate,32.92,17.79,3.668639,1.08,40.71,33.31,9050154422.0,665141000.0,12.365829,3.27,296906645.6792224,0.794,-0.018,1.499456045685147,0.18243100660412645,286953000.0,0.005053669128668148,0.026105717760971092,Low Growth,buy,-0.04127813561638027
UHS,Health Care,114.87,15.36,0.34153005,7.14,129.74,95.26,11116075286.0,1676204000.0,1.3158662,2.21,690944350.500914,1.263,0.068,0.872764209991184,0.04837876429010341,1175381000.0,0.001631050359493613,0.04946764308582919,Volatile,buy,1.288581650356347
ULTA,Consumer Discretionary,209.09,32.07,0.0,6.52,314.86,187.96,13300000127.0,1002093000.0,3.3779113,8.04,414730502.7884643,1.306,0.064,0.8384453663535919,0.037005379687554116,1686539000.0,0.006275254457798563,0.07267035279736876,High Growth,buy,0.6599854902119238
UNH,Health Care,216.46,21.47,1.3284917,10.71,250.79,156.49,218834811333.0,17454000000.0,1.0903316,4.71,10827500828.68165,0.558,0.141,0.7045946189553383,0.029135790746192772,32358000000.0,0.009835666200407454,0.03955684943987158,Undervalued,buy,0.7582742668370053
UNM,Financials,47.87,11.51,1.8189007,4.38,58.73,43.55,11256432318.0,0.0,0.9984924,1.19,1029938866.7817005,0.846,0.039403846153846143,0.35543030026731876,0.0836756819795511,2389545891.9333334,-0.0002379594559839591,0.016282279824926655,Low Growth,buy,0.9258407654744877
UNP,Industrials,124.86,22.06,2.062655,13.52,143.05,101.06,101513290382.0,10169000000.0,4.8605075,3.4,10991988514.853756,1.066,-0.003,2.3112658912631865,0.45573981155328813,9082000000.0,0.005472996296505351,0.16373694385470053,Dividend Paying,buy,0.6668625146886017
UPS,Industrials,109.28,18.27,2.9666696,5.62,135.53,102.12,96436356833.0,7919000000.0,1.4744618,64.7,4959483211.946011,1.061,-0.078,1.5444932393389577,0.05452498089168639,9141000000.0,0.006164911324138881,0.06999284773481816,Dividend Paying,buy,0.8716541684562488
URI,Industrials,161.99,16.33,0.0,15.72,189.0,100.621,14654954091.0,2760000000.0,2.1782618,4.53,1422161110.6273227,1.819,0.131,1.5574415744157442,0.09922977327849028,3855000000.0,0.006384843022998202,0.055577049147185226,High Growth,hold,0.750068737970855
USB,Financials,52.65,15.35,2.189781,3.52,58.5,49.535,90940115897.0,0.0,3.7773547,2.09,6079946969.751947,1.05,0.209,1.1379416338191155,0.21704019454367426,2389545891.9333334,0.0037278063197624333,0.009163571125685123,Dividend Paying,buy,0.9258407654744877
UTX,Industrials,127.48,19.26,2.1216943,5.7,139.24,107.05,105387272474.0,10584000000.0,1.7324123,3.4,4712170168.668026,1.171875,0.052288461538461534,1.52137196108356,0.19515229398436257,2770624732.142857,-0.0002379594559839591,0.1388239648248898,Dividend Paying,buy,0.8334267422865484
V,Information Technology,113.86,32.72,0.70204765,2.8,126.88,84.88,270038723213.0,13086000000.0,14.433654,9.4,6640685271.354294,0.953,0.088,0.5283091937107892,0.2033713677565398,21927000000.0,0.006350331678123801,0.07337854861771173,Undervalued,buy,1.316101490118192
VAR,Health Care,112.82,29.93,0.0,2.69,130.29,77.73,10692681720.0,500600000.0,3.9652252,7.32,254948713.23169655,0.7986122448979591,0.03893478260869565,0.8889550894999193,0.005765700651741235,4221927723.4042554,-0.0002379594559839591,0.004970749516164276,Low Growth,hold,0.9480929782518385
VFC,Consumer Discretionary,78.75,25.9,2.2865665,2.55,82.95,48.05,31797645904.0,1624441000.0,3.7110944,7.89,1029638057.8438095,1.508,-0.162,2.8003355191666097,0.08866654678212951,1062702000.0,0.0003478060913567728,0.07359557849903517,Low Growth,hold,0.8065729661799453
VIAB,Consumer Discretionary,32.71,8.68,2.622091,4.68,46.72,22.13,10601008017.0,5600000000.0,1.0924768,2.08,1516744650.5521245,1.4012222222222221,0.05999999999999999,1.6920756330799667,0.04290335429600373,3458162736.111111,-0.0002379594559839591,0.03677888373648298,Low Growth,buy,0.7674569514781113
VLO,Energy,86.77,18.74,3.5618877,9.24,99.95,60.69,39312309113.0,5401000000.0,0.4211918,1.93,4186305591.8418813,1.539,-0.16,0.47965535565171186,0.028917740297044067,11858000000.0,0.005805542228616246,0.06639028152502349,Dividend Paying,buy,1.109272705630282
VMC,Materials,121.47,40.9,0.7797879,3.1,141.2,108.95,16964162228.0,970976000.0,5.7576876,3.54,432937374.7163909,0.825,0.059,0.5859903252532271,0.05563389078713308,1379300000.0,0.0045341167674832405,0.029763942245226487,Overvalued,buy,2.3938064192577735
VNO,Real Estate,66.18,16.22,3.744428,4.33,111.72,66.0101,12778779911.0,0.0,7.1491003,3.63,836085177.011635,1.555,0.08645833333333332,1.6308234937913229,0.4616288964668751,300580000.0,-0.0072715459672455214,0.051649523078939115,Low Growth,underperform,1.7382893867181017
VRSK,Industrials,92.28,28.84,0.0,3.45,100.54,75.6,15594677147.0,1011200000.0,9.935474,9.34,583025966.1589727,0.775,0.074,9.98516129032258,0.21743341767694963,1131700000.0,0.003843420474064566,0.13353472576417688,Overvalued,buy,-4.142521283857074
VRSN,Information Technology,105.62,29.5,0.0,3.43,118.28,81.17,10754983829.0,767864000.0,12.401829,10.82,349267132.4888279,0.867,0.03,-1.1369386464263125,0.23392079062944737,1000600000.0,0.004078948624156472,0.19969533018229152,Low Growth,hold,-1.8042808424484644
VRTX,Health Care,151.6,252.67,0.0,1.04,174.955,84.39,39369386348.0,97562000.0,16.185404,21.91,270080222.96781003,0.368,0.093,0.04598302655229688,0.027365969173571317,4307500000.0,0.0055891178179708545,0.011881999409059754,Overvalued,buy,3.7789366860235667
VTR,Real Estate,50.92,12.21,5.965641,1.86,72.36,51.8,18865999082.0,1935931000.0,7.0740495,1.76,689135080.3715632,1.288,0.135,1.4424058116002243,0.15321511484802844,415514000.0,0.0026020051111189414,0.027871507057998263,Volatile,buy,0.4816708225207821
VZ,Telecommunication Services,49.04,13.08,4.626544,7.36,54.77,42.8,208092277044.0,45745000000.0,1.6452544,7.96,31230814825.52692,0.394,-0.003,1.89269717624148,0.2331110127750677,28718000000.0,0.004082363108812138,0.0821312404190002,Dividend Paying,buy,0.6530447362982169
WAT,Health Care,191.79,26.64,0.0,0.19,220.2,145.94,16064078572.0,773932000.0,6.9824114,6.15,15914150.522342145,0.956,-0.045,2.1230782872209195,0.0053829199011039535,817676000.0,0.0062524650221131885,0.0034395186280660995,Low Growth,hold,1.5661883533017553
WBA,Consumer Staples,68.22,13.38,2.2368238,3.78,88.0,63.82,70862541911.0,7083000000.0,0.5904388,3.06,3926420528.050132,0.752,0.1,1.674941311622796,0.028231178435948346,-7133000000.0,0.0018746948371847695,0.04063439715248305,Dividend Paying,hold,0.29533319747299774
WDC,Information Technology,80.09,10.19,2.389201,1.29,95.77,71.38,24760297793.0,5169000000.0,1.245503,2.0,398811139.3803221,1.554,0.09067924528301889,0.6030879467713043,0.03237628993183326,-1092000000.0,0.0031422654208840047,0.016325315787806383,Volatile,buy,0.770702981229297
WEC,Utilities,59.5,19.57,3.691948,3.79,70.09,56.63,18890296993.0,2736500000.0,2.4834197,2.1,1203264295.8566387,0.405,-0.133,1.5991952086842598,0.1353046548809894,2086900000.0,0.004664020024127277,0.027384444951982802,Low Growth,hold,0.39503010870415267
WFC,Financials,55.4,13.58,2.7111576,4.07,66.31,49.27,281463620775.0,0.0,2.8728192,1.58,20677923042.49549,1.206,0.006,1.1816351253129458,0.25034714387320955,2389545891.9333334,0.002397878856378745,0.010700266727570905,Dividend Paying,buy,0.9258407654744877
WHR,Consumer Discretionary,164.95,11.77,2.5652986,4.51,202.99,158.8,12177920000.0,1842000000.0,0.58064795,2.57,332964044.8620794,1.474,0.034,3.3204911092294664,0.01711457439537802,1137000000.0,0.004073189376310173,0.01923313567826244,High Growth,hold,0.5699481865284974
WLTW,Financials,152.36,18.67,1.347058,3.07,165.0,120.869,20780269334.0,1440000000.0,3.4484663,2.1,418715062.05946434,1.097896551724138,0.039403846153846143,1.2440849965312557,0.0167234770727573,2389545891.9333334,-0.0002379594559839591,0.0010282142113337384,Low Growth,buy,0.9258407654744877
WM,Industrials,79.12,25.36,2.0800195,2.66,89.73,69.55,35488486675.0,3896000000.0,3.2787669,6.73,1193116463.0371587,0.723,0.057,2.3510068086339273,0.05841165490243605,3823000000.0,0.004780150837513293,0.036350012583772316,Overvalued,buy,0.8592049219119735
WMB,Energy,28.56,48.41,4.0,-0.57,33.67,26.8188,24802396470.0,3955000000.0,4.2982845,3.01,-495005811.90126044,1.078,-0.125,2.1336881148201905,-0.04538423140196758,4182000000.0,0.003896630053581952,-0.009405928741924495,Low Growth,hold,0.7271012006861064
WMT,Consumer Staples,100.02,23.1,1.983471,4.39,109.98,66.89,304680931618.0,30721000000.0,0.82099426,3.89,13372818334.363327,0.494,0.057,0.731221902910769,0.02063308518320282,27012000000.0,0.003999259979490575,0.05298284990971964,High Growth,buy,0.23789428123140183
WRK,Materials,60.93,23.26,2.6699784,2.77,71.55,49.23,16433340688.0,2262300000.0,1.075785,1.58,747092626.0587559,1.111,-0.062,0.8515182477407323,0.03678447198713717,1218900000.0,-0.0049167698778561225,0.027222736950876007,Low Growth,hold,0.9475952351912835
WU,Information Technology,18.81,10.17,3.5915854,0.51,22.21,18.39,8951609207.0,694600000.0,2.22677,12.65,242707107.68580544,0.858,0.09067924528301889,5.567640918580376,0.05570509701303774,817500000.0,-0.0002379594559839591,0.029602759877763264,Undervalued,hold,0.40549950490064446
WY,Real Estate,33.6,34.29,3.7079954,0.77,37.89,30.9504,26070297960.0,1365000000.0,3.6396794,2.9,597444328.25,1.453,-0.027,0.4970691676436108,0.07785305293849361,1127000000.0,0.0033609610621102965,0.03517896297768357,High Growth,buy,2.217005076142132
WYN,Consumer Discretionary,113.56,18.77,1.9541779,5.53,127.96,80.11,11993835688.0,1232000000.0,2.7332082,18.91,584060508.5825995,1.4012222222222221,0.05999999999999999,1.6920756330799667,0.016521010916967296,3458162736.111111,-0.0002379594559839591,0.0141626301648145,Low Growth,buy,0.7674569514781113
WYNN,Consumer Discretionary,169.28,31.7,1.1279043,7.27,203.63,92.67,18225400525.0,1501301000.0,2.478658,51.69,782718937.9533907,1.916,0.831,-53.18632996793724,0.11983026339107777,1075006000.0,0.004977998503617918,0.05592358295187142,Volatile,buy,1.8932770237414642
XEC,Energy,100.19,26.37,0.30214334,-4.64,136.31,89.49,10089082025.0,1061056000.0,7.556446,4.28,-467245639.2454336,1.5413749999999997,-0.11763157894736842,0.4245465742304194,-0.008799961479045387,7503534208.333333,-0.0002379594559839591,-0.007431531587824259,Volatile,buy,0.9966137145235536
